2023-05-23 10:23:18,070:INFO:{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'val_loss'}, 'parameters': {'batch_size': {'distribution': 'q_log_uniform_values', 'max': 256, 'min': 16, 'q': 8}, 'criterion': {'value': 'MSELoss()'}, 'epochs': {'values': [20, 40, 60, 80]}, 'hidden_dim_1': {'value': 64}, 'hidden_dim_2': {'value': 128}, 'hidden_dim_3': {'value': 32}, 'in_channels': {'value': 11}, 'lr': {'distribution': 'uniform', 'max': 0.1, 'min': 0}, 'optimizer': {'value': 'adam'}, 'out_channels': {'value': 1}}}
2023-05-23 10:23:18,348:INFO:GCN(
  (conv1): GCNConv(11, 64)
  (conv2): GCNConv(64, 128)
  (global_pool): MaxAggregation()
  (fc1): Linear(in_features=128, out_features=32, bias=True)
2023-05-23 16:03:16,291:INFO:Epoch: 43, Validation Loss: 2.2899
2023-05-23 16:04:15,509:INFO:Epoch: 44, Training Loss: 2.2723
2023-05-23 16:04:20,522:INFO:Epoch: 44, Validation Loss: 2.2892
2023-05-23 16:05:22,578:INFO:Epoch: 45, Training Loss: 2.2731
2023-05-23 16:05:27,592:INFO:Epoch: 45, Validation Loss: 2.2894
2023-05-23 16:06:28,232:INFO:Epoch: 46, Training Loss: 2.2735
2023-05-23 16:06:32,457:INFO:Epoch: 46, Validation Loss: 2.2931
2023-05-23 16:07:34,478:INFO:Epoch: 47, Training Loss: 2.2736
2023-05-23 16:07:38,779:INFO:Epoch: 47, Validation Loss: 2.2998
2023-05-23 16:08:40,987:INFO:Epoch: 48, Training Loss: 2.2736
2023-05-23 16:08:45,373:INFO:Epoch: 48, Validation Loss: 2.3214
2023-05-23 16:09:48,390:INFO:Epoch: 49, Training Loss: 2.2728
2023-05-23 16:09:52,404:INFO:Epoch: 49, Validation Loss: 2.2992
2023-05-23 16:10:53,149:INFO:Epoch: 50, Training Loss: 2.2723
2023-05-23 16:10:56,957:INFO:Epoch: 50, Validation Loss: 2.2879
2023-05-23 16:11:56,163:INFO:Epoch: 51, Training Loss: 2.2723
2023-05-23 16:12:00,136:INFO:Epoch: 51, Validation Loss: 2.3438
2023-05-23 16:12:52,166:INFO:Epoch: 52, Training Loss: 2.2728
2023-05-23 16:12:55,578:INFO:Epoch: 52, Validation Loss: 2.2926
2023-05-23 16:13:45,135:INFO:Epoch: 53, Training Loss: 2.2731
2023-05-23 16:13:48,419:INFO:Epoch: 53, Validation Loss: 2.2908
2023-05-23 16:14:37,724:INFO:Epoch: 54, Training Loss: 2.2724
2023-05-23 16:14:40,971:INFO:Epoch: 54, Validation Loss: 2.2942
2023-05-23 16:15:30,017:INFO:Epoch: 55, Training Loss: 2.2728
2023-05-23 16:15:34,000:INFO:Epoch: 55, Validation Loss: 2.2878
2023-05-23 16:16:24,208:INFO:Epoch: 56, Training Loss: 2.2724
2023-05-23 16:16:27,579:INFO:Epoch: 56, Validation Loss: 2.2878
2023-05-23 16:17:17,666:INFO:Epoch: 57, Training Loss: 2.2728
2023-05-23 16:17:20,832:INFO:Epoch: 57, Validation Loss: 2.2929
2023-05-23 16:18:08,925:INFO:Epoch: 58, Training Loss: 2.2728
2023-05-23 16:18:12,306:INFO:Epoch: 58, Validation Loss: 2.2916
2023-05-23 16:19:01,261:INFO:Epoch: 59, Training Loss: 2.2727
2023-05-23 16:19:04,650:INFO:Epoch: 59, Validation Loss: 2.3037
2023-05-23 16:19:54,807:INFO:Epoch: 60, Training Loss: 2.2732
2023-05-23 16:19:58,084:INFO:Epoch: 60, Validation Loss: 2.2920
2023-05-23 16:20:50,024:INFO:Epoch: 61, Training Loss: 2.2720
2023-05-23 16:20:53,556:INFO:Epoch: 61, Validation Loss: 2.2895
2023-05-23 16:21:46,548:INFO:Epoch: 62, Training Loss: 2.2720
2023-05-23 16:21:50,138:INFO:Epoch: 62, Validation Loss: 2.3006
2023-05-23 16:22:40,972:INFO:Epoch: 63, Training Loss: 2.2737
2023-05-23 16:22:44,569:INFO:Epoch: 63, Validation Loss: 2.3035
2023-05-23 16:23:36,293:INFO:Epoch: 64, Training Loss: 2.2740
2023-05-23 16:23:40,000:INFO:Epoch: 64, Validation Loss: 2.3436
2023-05-23 16:24:29,689:INFO:Epoch: 65, Training Loss: 2.2718
2023-05-23 16:24:33,099:INFO:Epoch: 65, Validation Loss: 2.2894
2023-05-23 16:25:24,299:INFO:Epoch: 66, Training Loss: 2.2717
2023-05-23 16:25:27,580:INFO:Epoch: 66, Validation Loss: 2.2980
2023-05-23 16:26:16,868:INFO:Epoch: 67, Training Loss: 2.2728
2023-05-23 16:26:20,108:INFO:Epoch: 67, Validation Loss: 2.2876
2023-05-23 16:27:09,905:INFO:Epoch: 68, Training Loss: 2.2728
2023-05-23 16:27:13,935:INFO:Epoch: 68, Validation Loss: 2.2905
2023-05-23 16:28:03,574:INFO:Epoch: 69, Training Loss: 2.2720
2023-05-23 16:28:06,895:INFO:Epoch: 69, Validation Loss: 2.2891
2023-05-23 16:28:57,030:INFO:Epoch: 70, Training Loss: 2.2735
2023-05-23 16:29:00,542:INFO:Epoch: 70, Validation Loss: 2.2943
2023-05-23 16:29:51,568:INFO:Epoch: 71, Training Loss: 2.2733
2023-05-23 16:29:54,939:INFO:Epoch: 71, Validation Loss: 2.2877
2023-05-23 16:30:45,352:INFO:Epoch: 72, Training Loss: 2.2725
2023-05-23 16:30:48,620:INFO:Epoch: 72, Validation Loss: 2.2887
2023-05-23 16:31:38,667:INFO:Epoch: 73, Training Loss: 2.2728
2023-05-23 16:31:42,051:INFO:Epoch: 73, Validation Loss: 2.2876
2023-05-23 16:32:32,575:INFO:Epoch: 74, Training Loss: 2.2721
2023-05-23 16:32:35,975:INFO:Epoch: 74, Validation Loss: 2.2915
2023-05-23 16:33:27,544:INFO:Epoch: 75, Training Loss: 2.2730
2023-05-23 16:33:30,962:INFO:Epoch: 75, Validation Loss: 2.3315
2023-05-23 16:34:21,683:INFO:Epoch: 76, Training Loss: 2.2737
2023-05-23 16:34:25,185:INFO:Epoch: 76, Validation Loss: 2.2891
2023-05-23 16:35:17,203:INFO:Epoch: 77, Training Loss: 2.2731
2023-05-23 16:35:20,663:INFO:Epoch: 77, Validation Loss: 2.2880
2023-05-23 16:36:13,667:INFO:Epoch: 78, Training Loss: 2.2722
2023-05-23 16:36:17,388:INFO:Epoch: 78, Validation Loss: 2.3417
2023-05-23 16:37:09,204:INFO:Epoch: 79, Training Loss: 2.2727
2023-05-23 16:37:13,216:INFO:Epoch: 79, Validation Loss: 2.2915
2023-05-23 16:37:19,752:INFO:Test Loss: 2.1636
2023-05-23 16:37:41,669:INFO:{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'val_loss'}, 'parameters': {'batch_size': {'distribution': 'q_log_uniform_values', 'max': 256, 'min': 16, 'q': 8}, 'criterion': {'value': 'MSELoss()'}, 'epochs': {'values': [20, 40, 60, 80]}, 'hidden_dim_1': {'value': 64}, 'hidden_dim_2': {'value': 128}, 'hidden_dim_3': {'value': 32}, 'in_channels': {'value': 11}, 'lr': {'distribution': 'uniform', 'max': 0.1, 'min': 0}, 'optimizer': {'value': 'adam'}, 'out_channels': {'value': 1}}}
2023-05-23 16:37:41,898:INFO:GCN(
  (conv1): GCNConv(11, 64)
  (conv2): GCNConv(64, 128)
  (global_pool): MaxAggregation()
  (fc1): Linear(in_features=128, out_features=32, bias=True)
  (fc2): Linear(in_features=32, out_features=1, bias=True)
)
2023-05-23 16:39:03,748:INFO:Epoch: 0, Training Loss: 1.4805
2023-05-23 16:39:09,761:INFO:Epoch: 0, Validation Loss: 1.4911
2023-05-23 16:40:01,731:INFO:Epoch: 1, Training Loss: 1.3618
2023-05-23 16:40:05,165:INFO:Epoch: 1, Validation Loss: 1.3163
2023-05-23 16:40:56,479:INFO:Epoch: 2, Training Loss: 1.3426
2023-05-23 16:41:00,060:INFO:Epoch: 2, Validation Loss: 1.2912
2023-05-23 16:41:53,203:INFO:Epoch: 3, Training Loss: 1.3297
2023-05-23 16:41:56,877:INFO:Epoch: 3, Validation Loss: 1.2765
2023-05-23 16:42:49,687:INFO:Epoch: 4, Training Loss: 1.3265
2023-05-23 16:42:53,239:INFO:Epoch: 4, Validation Loss: 1.2734
2023-05-23 16:43:54,211:INFO:Epoch: 5, Training Loss: 1.3164
2023-05-23 16:43:58,906:INFO:Epoch: 5, Validation Loss: 1.3502
2023-05-23 16:45:04,150:INFO:Epoch: 6, Training Loss: 1.3108
2023-05-23 16:45:07,760:INFO:Epoch: 6, Validation Loss: 1.2248
2023-05-23 16:46:05,267:INFO:Epoch: 7, Training Loss: 1.3237
2023-05-23 16:46:08,648:INFO:Epoch: 7, Validation Loss: 1.2474
2023-05-23 16:47:00,092:INFO:Epoch: 8, Training Loss: 1.3219
2023-05-23 16:47:03,682:INFO:Epoch: 8, Validation Loss: 1.2987
2023-05-23 16:47:53,719:INFO:Epoch: 9, Training Loss: 1.3378
2023-05-23 16:47:57,030:INFO:Epoch: 9, Validation Loss: 1.2846
2023-05-23 16:48:48,993:INFO:Epoch: 10, Training Loss: 1.3365
2023-05-23 16:48:52,839:INFO:Epoch: 10, Validation Loss: 1.3051
2023-05-23 16:49:54,712:INFO:Epoch: 11, Training Loss: 1.3282
2023-05-23 16:49:59,038:INFO:Epoch: 11, Validation Loss: 1.3171
2023-05-23 16:51:03,187:INFO:Epoch: 12, Training Loss: 1.3494
2023-05-23 16:51:08,001:INFO:Epoch: 12, Validation Loss: 1.3744
2023-05-23 16:52:11,971:INFO:Epoch: 13, Training Loss: 1.3644
2023-05-23 16:52:15,504:INFO:Epoch: 13, Validation Loss: 1.3468
2023-05-23 16:53:06,422:INFO:Epoch: 14, Training Loss: 1.3985
2023-05-23 16:53:10,030:INFO:Epoch: 14, Validation Loss: 1.3253
2023-05-23 16:54:03,885:INFO:Epoch: 15, Training Loss: 1.3800
2023-05-23 16:54:07,977:INFO:Epoch: 15, Validation Loss: 1.3112
2023-05-23 16:55:09,535:INFO:Epoch: 16, Training Loss: 1.3631
2023-05-23 16:55:13,624:INFO:Epoch: 16, Validation Loss: 1.4549
2023-05-23 16:56:14,838:INFO:Epoch: 17, Training Loss: 1.3583
2023-05-23 16:56:19,085:INFO:Epoch: 17, Validation Loss: 1.2623
2023-05-23 16:57:20,997:INFO:Epoch: 18, Training Loss: 1.3462
2023-05-23 16:57:25,235:INFO:Epoch: 18, Validation Loss: 1.3187
2023-05-23 16:58:27,995:INFO:Epoch: 19, Training Loss: 1.3515
2023-05-23 16:58:32,228:INFO:Epoch: 19, Validation Loss: 1.3445
2023-05-23 16:58:39,593:INFO:Test Loss: 1.2391
2023-05-23 16:58:55,854:INFO:{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'val_loss'}, 'parameters': {'batch_size': {'distribution': 'q_log_uniform_values', 'max': 256, 'min': 16, 'q': 8}, 'criterion': {'value': 'MSELoss()'}, 'epochs': {'values': [20, 40, 60, 80]}, 'hidden_dim_1': {'value': 64}, 'hidden_dim_2': {'value': 128}, 'hidden_dim_3': {'value': 32}, 'in_channels': {'value': 11}, 'lr': {'distribution': 'uniform', 'max': 0.1, 'min': 0}, 'optimizer': {'value': 'adam'}, 'out_channels': {'value': 1}}}
2023-05-23 16:58:56,178:INFO:GCN(
  (conv1): GCNConv(11, 64)
  (conv2): GCNConv(64, 128)
  (global_pool): MaxAggregation()
  (fc1): Linear(in_features=128, out_features=32, bias=True)
  (fc2): Linear(in_features=32, out_features=1, bias=True)
)
2023-05-23 17:00:35,604:INFO:Epoch: 0, Training Loss: 2.0980
2023-05-23 17:00:43,229:INFO:Epoch: 0, Validation Loss: 1.7500
2023-05-23 17:01:38,078:INFO:Epoch: 1, Training Loss: 1.8074
2023-05-23 17:01:42,199:INFO:Epoch: 1, Validation Loss: 1.5621
2023-05-23 17:02:38,384:INFO:Epoch: 2, Training Loss: 1.8041
2023-05-23 17:02:42,058:INFO:Epoch: 2, Validation Loss: 1.6674
2023-05-23 17:03:37,186:INFO:Epoch: 3, Training Loss: 1.8115
2023-05-23 17:03:41,171:INFO:Epoch: 3, Validation Loss: 1.7219
2023-05-23 17:04:44,345:INFO:Epoch: 4, Training Loss: 1.8070
2023-05-23 17:04:48,079:INFO:Epoch: 4, Validation Loss: 1.5769
2023-05-23 17:05:49,012:INFO:Epoch: 5, Training Loss: 1.8026
2023-05-23 17:05:53,112:INFO:Epoch: 5, Validation Loss: 1.5296
2023-05-23 17:06:51,625:INFO:Epoch: 6, Training Loss: 1.8127
2023-05-23 17:06:55,422:INFO:Epoch: 6, Validation Loss: 1.6539
2023-05-23 17:07:50,480:INFO:Epoch: 7, Training Loss: 1.7959
2023-05-23 17:07:53,797:INFO:Epoch: 7, Validation Loss: 1.5555
2023-05-23 17:08:42,284:INFO:Epoch: 8, Training Loss: 1.8081
2023-05-23 17:08:46,000:INFO:Epoch: 8, Validation Loss: 1.6733
2023-05-23 17:09:40,630:INFO:Epoch: 9, Training Loss: 1.8005
2023-05-23 17:09:44,391:INFO:Epoch: 9, Validation Loss: 1.5682
2023-05-23 17:10:44,507:INFO:Epoch: 10, Training Loss: 1.8070
2023-05-23 17:10:47,819:INFO:Epoch: 10, Validation Loss: 1.5120
2023-05-23 17:11:39,131:INFO:Epoch: 11, Training Loss: 1.8118
2023-05-23 17:11:44,546:INFO:Epoch: 11, Validation Loss: 1.6024
2023-05-23 17:12:34,507:INFO:Epoch: 12, Training Loss: 1.8012
2023-05-23 17:12:38,075:INFO:Epoch: 12, Validation Loss: 1.5587
2023-05-23 17:13:26,883:INFO:Epoch: 13, Training Loss: 1.8127
2023-05-23 17:13:30,162:INFO:Epoch: 13, Validation Loss: 1.5758
2023-05-23 17:14:20,636:INFO:Epoch: 14, Training Loss: 1.8062
2023-05-23 17:14:24,768:INFO:Epoch: 14, Validation Loss: 1.6584
2023-05-23 17:15:15,049:INFO:Epoch: 15, Training Loss: 1.8043
2023-05-23 17:15:19,220:INFO:Epoch: 15, Validation Loss: 1.6108
2023-05-23 17:16:19,954:INFO:Epoch: 16, Training Loss: 1.8019
2023-05-23 17:16:24,610:INFO:Epoch: 16, Validation Loss: 1.6894
2023-05-23 17:17:21,158:INFO:Epoch: 17, Training Loss: 1.8030
2023-05-23 17:17:26,412:INFO:Epoch: 17, Validation Loss: 1.5911
2023-05-23 17:18:23,997:INFO:Epoch: 18, Training Loss: 1.8040
2023-05-23 17:18:29,174:INFO:Epoch: 18, Validation Loss: 1.5792
2023-05-23 17:19:30,253:INFO:Epoch: 19, Training Loss: 1.8063
2023-05-23 17:19:33,697:INFO:Epoch: 19, Validation Loss: 1.7295
2023-05-23 17:20:30,161:INFO:Epoch: 20, Training Loss: 1.8013
2023-05-23 17:20:33,928:INFO:Epoch: 20, Validation Loss: 1.7328
2023-05-23 17:21:34,091:INFO:Epoch: 21, Training Loss: 1.8113
2023-05-23 17:21:37,597:INFO:Epoch: 21, Validation Loss: 1.8991
2023-05-23 17:22:34,820:INFO:Epoch: 22, Training Loss: 1.8094
2023-05-23 17:22:38,516:INFO:Epoch: 22, Validation Loss: 1.5783
2023-05-23 17:23:34,097:INFO:Epoch: 23, Training Loss: 1.8108
2023-05-23 17:23:38,719:INFO:Epoch: 23, Validation Loss: 1.5194
2023-05-23 17:24:36,691:INFO:Epoch: 24, Training Loss: 1.8008
2023-05-23 17:24:40,398:INFO:Epoch: 24, Validation Loss: 1.6163
2023-05-23 17:25:32,705:INFO:Epoch: 25, Training Loss: 1.8018
2023-05-23 17:25:36,367:INFO:Epoch: 25, Validation Loss: 1.5886
2023-05-23 17:26:28,793:INFO:Epoch: 26, Training Loss: 1.7964
2023-05-23 17:26:32,073:INFO:Epoch: 26, Validation Loss: 1.6436
2023-05-23 17:27:34,817:INFO:Epoch: 27, Training Loss: 1.8047
2023-05-23 17:27:38,805:INFO:Epoch: 27, Validation Loss: 1.5635
2023-05-23 17:28:34,702:INFO:Epoch: 28, Training Loss: 1.8073
2023-05-23 17:28:38,757:INFO:Epoch: 28, Validation Loss: 1.5340
2023-05-23 17:29:31,441:INFO:Epoch: 29, Training Loss: 1.7962
2023-05-23 17:29:35,056:INFO:Epoch: 29, Validation Loss: 1.5680
2023-05-23 17:30:29,285:INFO:Epoch: 30, Training Loss: 1.8055
2023-05-23 17:30:32,727:INFO:Epoch: 30, Validation Loss: 1.6442
2023-05-23 17:31:28,047:INFO:Epoch: 31, Training Loss: 1.8066
2023-05-23 17:31:31,710:INFO:Epoch: 31, Validation Loss: 1.7480
2023-05-23 17:32:25,862:INFO:Epoch: 32, Training Loss: 1.7964
2023-05-23 17:32:29,503:INFO:Epoch: 32, Validation Loss: 1.6792
2023-05-23 17:33:30,840:INFO:Epoch: 33, Training Loss: 1.7994
2023-05-23 17:33:34,491:INFO:Epoch: 33, Validation Loss: 1.7155
2023-05-23 17:34:45,252:INFO:Epoch: 34, Training Loss: 1.8068
2023-05-23 17:34:50,406:INFO:Epoch: 34, Validation Loss: 1.5803
2023-05-23 17:35:52,712:INFO:Epoch: 35, Training Loss: 1.8048
2023-05-23 17:35:58,671:INFO:Epoch: 35, Validation Loss: 1.6267
2023-05-23 17:37:02,505:INFO:Epoch: 36, Training Loss: 1.8123
2023-05-23 17:37:06,715:INFO:Epoch: 36, Validation Loss: 1.6248
2023-05-23 17:38:13,821:INFO:Epoch: 37, Training Loss: 1.8106
2023-05-23 17:38:18,669:INFO:Epoch: 37, Validation Loss: 1.5770
2023-05-23 17:39:16,433:INFO:Epoch: 38, Training Loss: 1.7998
2023-05-23 17:39:20,141:INFO:Epoch: 38, Validation Loss: 1.5754
2023-05-23 17:40:14,982:INFO:Epoch: 39, Training Loss: 1.8001
2023-05-23 17:40:19,034:INFO:Epoch: 39, Validation Loss: 1.5599
2023-05-23 17:41:16,197:INFO:Epoch: 40, Training Loss: 1.8186
2023-05-23 17:41:19,754:INFO:Epoch: 40, Validation Loss: 1.6056
2023-05-23 17:42:09,442:INFO:Epoch: 41, Training Loss: 1.8015
2023-05-23 17:42:13,000:INFO:Epoch: 41, Validation Loss: 1.5985
2023-05-23 17:43:04,318:INFO:Epoch: 42, Training Loss: 1.8148
2023-05-23 17:43:08,353:INFO:Epoch: 42, Validation Loss: 1.5538
2023-05-23 17:44:14,930:INFO:Epoch: 43, Training Loss: 1.8081
2023-05-23 17:44:18,856:INFO:Epoch: 43, Validation Loss: 1.5859
2023-05-23 17:45:29,411:INFO:Epoch: 44, Training Loss: 1.7994
2023-05-23 17:45:33,285:INFO:Epoch: 44, Validation Loss: 1.6456
2023-05-23 17:46:32,757:INFO:Epoch: 45, Training Loss: 1.8033
2023-05-23 17:46:36,303:INFO:Epoch: 45, Validation Loss: 1.5966
2023-05-23 17:47:27,953:INFO:Epoch: 46, Training Loss: 1.8012
2023-05-23 17:47:31,729:INFO:Epoch: 46, Validation Loss: 1.5514
2023-05-23 17:48:23,651:INFO:Epoch: 47, Training Loss: 1.8186
2023-05-23 17:48:26,953:INFO:Epoch: 47, Validation Loss: 1.6419
2023-05-23 17:49:18,139:INFO:Epoch: 48, Training Loss: 1.8047
2023-05-23 17:49:21,826:INFO:Epoch: 48, Validation Loss: 1.5245
2023-05-23 17:50:12,956:INFO:Epoch: 49, Training Loss: 1.7950
2023-05-23 17:50:16,283:INFO:Epoch: 49, Validation Loss: 1.5343
2023-05-23 17:51:05,396:INFO:Epoch: 50, Training Loss: 1.7930
2023-05-23 17:51:08,892:INFO:Epoch: 50, Validation Loss: 1.5757
2023-05-23 17:51:58,424:INFO:Epoch: 51, Training Loss: 1.8146
2023-05-23 17:52:01,785:INFO:Epoch: 51, Validation Loss: 1.5884
2023-05-23 17:52:51,452:INFO:Epoch: 52, Training Loss: 1.8067
2023-05-23 17:52:55,000:INFO:Epoch: 52, Validation Loss: 1.6176
2023-05-23 17:53:48,887:INFO:Epoch: 53, Training Loss: 1.7987
2023-05-23 17:53:52,365:INFO:Epoch: 53, Validation Loss: 1.6833
2023-05-23 17:54:42,971:INFO:Epoch: 54, Training Loss: 1.8175
2023-05-23 17:54:46,382:INFO:Epoch: 54, Validation Loss: 1.6424
2023-05-23 17:55:35,570:INFO:Epoch: 55, Training Loss: 1.8039
2023-05-23 17:55:39,763:INFO:Epoch: 55, Validation Loss: 1.5913
2023-05-23 17:56:30,152:INFO:Epoch: 56, Training Loss: 1.8001
2023-05-23 17:56:33,985:INFO:Epoch: 56, Validation Loss: 1.7050
2023-05-23 17:57:23,550:INFO:Epoch: 57, Training Loss: 1.8042
2023-05-23 17:57:27,015:INFO:Epoch: 57, Validation Loss: 1.5954
2023-05-23 17:58:17,477:INFO:Epoch: 58, Training Loss: 1.8044
2023-05-23 17:58:20,852:INFO:Epoch: 58, Validation Loss: 1.6353
2023-05-23 17:59:13,861:INFO:Epoch: 59, Training Loss: 1.8001
2023-05-23 17:59:18,148:INFO:Epoch: 59, Validation Loss: 1.7091
2023-05-23 18:00:11,840:INFO:Epoch: 60, Training Loss: 1.8036
2023-05-23 18:00:16,400:INFO:Epoch: 60, Validation Loss: 1.5078
2023-05-23 18:01:09,905:INFO:Epoch: 61, Training Loss: 1.7968
2023-05-23 18:01:13,588:INFO:Epoch: 61, Validation Loss: 1.5444
2023-05-23 18:02:07,446:INFO:Epoch: 62, Training Loss: 1.7917
2023-05-23 18:02:11,300:INFO:Epoch: 62, Validation Loss: 1.5957
2023-05-23 18:03:04,570:INFO:Epoch: 63, Training Loss: 1.8050
2023-05-23 18:03:08,220:INFO:Epoch: 63, Validation Loss: 1.6511
2023-05-23 18:04:01,211:INFO:Epoch: 64, Training Loss: 1.8099
2023-05-23 18:04:04,887:INFO:Epoch: 64, Validation Loss: 1.6817
2023-05-23 18:04:55,776:INFO:Epoch: 65, Training Loss: 1.8016
2023-05-23 18:04:59,337:INFO:Epoch: 65, Validation Loss: 1.5833
2023-05-23 18:05:49,268:INFO:Epoch: 66, Training Loss: 1.8065
2023-05-23 18:05:53,275:INFO:Epoch: 66, Validation Loss: 1.6110
2023-05-23 18:06:51,683:INFO:Epoch: 67, Training Loss: 1.8082
2023-05-23 18:06:55,974:INFO:Epoch: 67, Validation Loss: 1.6483
2023-05-23 18:07:49,180:INFO:Epoch: 68, Training Loss: 1.8096
2023-05-23 18:07:52,500:INFO:Epoch: 68, Validation Loss: 1.6368
2023-05-23 18:08:44,501:INFO:Epoch: 69, Training Loss: 1.8083
2023-05-23 18:08:47,676:INFO:Epoch: 69, Validation Loss: 1.6119
2023-05-23 18:09:35,461:INFO:Epoch: 70, Training Loss: 1.8161
2023-05-23 18:09:39,042:INFO:Epoch: 70, Validation Loss: 1.5401
2023-05-23 18:10:26,181:INFO:Epoch: 71, Training Loss: 1.8125
2023-05-23 18:10:29,683:INFO:Epoch: 71, Validation Loss: 1.5350
2023-05-23 18:11:16,775:INFO:Epoch: 72, Training Loss: 1.8061
2023-05-23 18:11:20,128:INFO:Epoch: 72, Validation Loss: 1.5515
2023-05-23 18:12:06,765:INFO:Epoch: 73, Training Loss: 1.7963
2023-05-23 18:12:10,136:INFO:Epoch: 73, Validation Loss: 1.6035
2023-05-23 18:12:56,379:INFO:Epoch: 74, Training Loss: 1.7965
2023-05-23 18:12:59,649:INFO:Epoch: 74, Validation Loss: 1.6106
2023-05-23 18:13:49,961:INFO:Epoch: 75, Training Loss: 1.7968
2023-05-23 18:13:53,194:INFO:Epoch: 75, Validation Loss: 1.5460
2023-05-23 18:14:40,128:INFO:Epoch: 76, Training Loss: 1.8024
2023-05-23 18:14:43,600:INFO:Epoch: 76, Validation Loss: 1.7987
2023-05-23 18:15:30,548:INFO:Epoch: 77, Training Loss: 1.8069
2023-05-23 18:15:33,824:INFO:Epoch: 77, Validation Loss: 1.5756
2023-05-23 18:16:22,113:INFO:Epoch: 78, Training Loss: 1.8011
2023-05-23 18:16:25,461:INFO:Epoch: 78, Validation Loss: 1.5554
2023-05-23 18:17:14,994:INFO:Epoch: 79, Training Loss: 1.8039
2023-05-23 18:17:18,543:INFO:Epoch: 79, Validation Loss: 1.9001
2023-05-23 18:17:25,579:INFO:Test Loss: 1.7756
2023-05-23 18:17:39,047:INFO:{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'val_loss'}, 'parameters': {'batch_size': {'distribution': 'q_log_uniform_values', 'max': 256, 'min': 16, 'q': 8}, 'criterion': {'value': 'MSELoss()'}, 'epochs': {'values': [20, 40, 60, 80]}, 'hidden_dim_1': {'value': 64}, 'hidden_dim_2': {'value': 128}, 'hidden_dim_3': {'value': 32}, 'in_channels': {'value': 11}, 'lr': {'distribution': 'uniform', 'max': 0.1, 'min': 0}, 'optimizer': {'value': 'adam'}, 'out_channels': {'value': 1}}}
2023-05-23 18:17:39,250:INFO:GCN(
  (conv1): GCNConv(11, 64)
  (conv2): GCNConv(64, 128)
  (global_pool): MaxAggregation()
  (fc1): Linear(in_features=128, out_features=32, bias=True)
  (fc2): Linear(in_features=32, out_features=1, bias=True)
)
2023-05-23 18:18:58,456:INFO:Epoch: 0, Training Loss: 2.4480
2023-05-23 18:19:05,436:INFO:Epoch: 0, Validation Loss: 2.2889
2023-05-23 18:19:51,492:INFO:Epoch: 1, Training Loss: 2.2789
2023-05-23 18:19:54,666:INFO:Epoch: 1, Validation Loss: 2.2877
2023-05-23 18:20:40,457:INFO:Epoch: 2, Training Loss: 2.2759
2023-05-23 18:20:43,687:INFO:Epoch: 2, Validation Loss: 2.2976
2023-05-23 18:21:29,559:INFO:Epoch: 3, Training Loss: 2.2730
2023-05-23 18:21:32,789:INFO:Epoch: 3, Validation Loss: 2.2998
2023-05-23 18:22:19,411:INFO:Epoch: 4, Training Loss: 2.2706
2023-05-23 18:22:22,632:INFO:Epoch: 4, Validation Loss: 2.2879
2023-05-23 18:23:09,361:INFO:Epoch: 5, Training Loss: 2.2709
2023-05-23 18:23:12,683:INFO:Epoch: 5, Validation Loss: 2.2876
2023-05-23 18:23:59,400:INFO:Epoch: 6, Training Loss: 2.2710
2023-05-23 18:24:02,605:INFO:Epoch: 6, Validation Loss: 2.2885
2023-05-23 18:24:48,054:INFO:Epoch: 7, Training Loss: 2.2716
2023-05-23 18:24:51,464:INFO:Epoch: 7, Validation Loss: 2.2920
2023-05-23 18:25:37,528:INFO:Epoch: 8, Training Loss: 2.2707
2023-05-23 18:25:40,852:INFO:Epoch: 8, Validation Loss: 2.2883
2023-05-23 18:26:28,977:INFO:Epoch: 9, Training Loss: 2.2715
2023-05-23 18:26:32,706:INFO:Epoch: 9, Validation Loss: 2.2879
2023-05-23 18:27:18,658:INFO:Epoch: 10, Training Loss: 2.2711
2023-05-23 18:27:21,848:INFO:Epoch: 10, Validation Loss: 2.2894
2023-05-23 18:28:07,128:INFO:Epoch: 11, Training Loss: 2.2718
2023-05-23 18:28:10,316:INFO:Epoch: 11, Validation Loss: 2.2876
2023-05-23 18:28:57,228:INFO:Epoch: 12, Training Loss: 2.2714
2023-05-23 18:29:00,458:INFO:Epoch: 12, Validation Loss: 2.2892
2023-05-23 18:29:46,494:INFO:Epoch: 13, Training Loss: 2.2721
2023-05-23 18:29:49,949:INFO:Epoch: 13, Validation Loss: 2.2968
2023-05-23 18:30:39,208:INFO:Epoch: 14, Training Loss: 2.2706
2023-05-23 18:30:42,381:INFO:Epoch: 14, Validation Loss: 2.3009
2023-05-23 18:31:31,939:INFO:Epoch: 15, Training Loss: 2.2706
2023-05-23 18:31:35,607:INFO:Epoch: 15, Validation Loss: 2.2894
2023-05-23 18:32:24,538:INFO:Epoch: 16, Training Loss: 2.2708
2023-05-23 18:32:27,956:INFO:Epoch: 16, Validation Loss: 2.2940
2023-05-23 18:33:15,641:INFO:Epoch: 17, Training Loss: 2.2717
2023-05-23 18:33:19,081:INFO:Epoch: 17, Validation Loss: 2.3030
